Date,VIE.PA,VIV.PA
2009-08-17,13.216453552246094,9.376290321350098
2009-08-18,13.384461402893066,9.404727935791016
2009-08-19,13.481729507446289,9.249545097351074
2009-08-20,13.643840789794922,9.459092140197754
2009-08-21,14.065326690673828,9.756521224975586
2009-08-24,14.124279022216797,9.764270782470703
2009-08-25,14.165542602539062,10.043630599975586
2009-08-26,14.548714637756348,10.113442420959473
2009-08-27,14.47502326965332,10.087625503540039
2009-08-28,14.510395050048828,10.229869842529297
2009-08-31,14.22449016571045,10.278995513916016
2009-09-01,14.032905578613281,10.392802238464355
2009-09-02,14.038799285888672,10.320371627807617
2009-09-03,13.99163818359375,10.284183502197266
2009-09-04,13.932690620422363,10.325556755065918
2009-09-07,14.383652687072754,10.377302169799805
2009-09-08,14.36596965789795,10.354046821594238
2009-09-09,14.672506332397461,10.105692863464355
2009-09-10,15.091049194335938,9.880698204040527
2009-09-11,15.291476249694824,9.932442665100098
2009-09-14,15.194206237792969,10.227304458618164
2009-09-15,15.2354736328125,10.276429176330566
2009-09-16,15.698225021362305,10.483357429504395
2009-09-17,15.795491218566895,10.615285873413086
2009-09-18,15.724752426147461,10.677347183227539
2009-09-21,15.75717544555664,10.71353816986084
2009-09-22,15.768963813781738,10.920464515686035
2009-09-23,15.739492416381836,10.998083114624023
2009-09-24,15.412321090698242,10.850650787353516
2009-09-25,15.282632827758789,10.739409446716309
2009-09-28,15.465373992919922,10.985145568847656
2009-09-29,15.415268898010254,10.928268432617188
2009-09-30,15.438850402832031,10.938587188720703
2009-10-01,15.22368335723877,10.967022895812988
2009-10-02,14.413130760192871,10.607481956481934
2009-10-05,14.165542602539062,10.863587379455566
2009-10-06,14.038799285888672,10.842899322509766
2009-10-07,14.133121490478516,10.77303409576416
2009-10-08,14.215649604797363,10.708406448364258
2009-10-09,14.189119338989258,10.550603866577148
2009-10-12,14.077116966247559,10.687664031982422
2009-10-13,14.009325981140137,10.491108894348145
2009-10-14,13.99163818359375,10.661845207214355
2009-10-15,13.9002685546875,10.470419883728027
2009-10-16,13.744053840637207,10.369549751281738
2009-10-19,13.847216606140137,10.434231758117676
2009-10-20,13.738160133361816,10.44973373413086
2009-10-21,13.696893692016602,10.385052680969238
2009-10-22,13.596680641174316,10.222119331359863
2009-10-23,13.478778839111328,10.149687767028809
2009-10-26,13.290143013000488,10.061750411987305
2009-10-27,13.304880142211914,10.082438468933105
2009-10-28,13.074976921081543,9.924637794494629
2009-10-29,13.44930648803711,9.98413372039795
2009-10-30,13.13097858428955,9.784957885742188
2009-11-02,13.051396369934082,9.733266830444336
2009-11-03,12.95118236541748,9.616840362548828
2009-11-04,13.204666137695312,9.83151912689209
2009-11-05,13.263615608215332,9.99963665008545
2009-11-06,13.122138023376465,9.978948593139648
2009-11-09,13.431620597839355,10.242807388305664
2009-11-10,13.652680397033691,10.203997611999512
2009-11-11,13.567204475402832,10.219499588012695
2009-11-12,13.505309104919434,10.149687767028809
2009-11-13,13.517096519470215,10.247992515563965
2009-11-16,13.611414909362793,9.98413372039795
2009-11-17,13.581941604614258,10.033313751220703
2009-11-18,13.735210418701172,10.035881042480469
2009-11-19,13.528888702392578,9.914321899414062
2009-11-20,13.602574348449707,9.836703300476074
2009-11-23,13.632047653198242,9.953130722045898
2009-11-24,13.614363670349121,9.777205467224121
2009-11-25,13.655630111694336,10.196246147155762
2009-11-26,13.381514549255371,10.022943496704102
2009-11-27,13.440465927124023,10.028129577636719
2009-11-30,13.290143013000488,9.927257537841797
2009-12-01,13.419829368591309,10.320371627807617
2009-12-02,13.469939231872559,10.46523380279541
2009-12-03,13.44930648803711,10.351428985595703
2009-12-04,13.354988098144531,10.604913711547852
2009-12-07,13.293088912963867,10.527351379394531
2009-12-08,13.107398986816406,10.429046630859375
2009-12-09,13.048449516296387,10.317804336547852
2009-12-10,13.178139686584473,10.379866600036621
2009-12-11,13.248878479003906,10.542853355407715
2009-12-14,13.290143013000488,10.573857307434082
2009-12-15,13.349093437194824,10.573857307434082
2009-12-16,13.293088912963867,10.604913711547852
2009-12-17,13.113295555114746,10.514361381530762
2009-12-18,13.08087158203125,10.44973373413086
2009-12-21,13.272459030151367,10.74459457397461
2009-12-22,13.296038627624512,10.822212219238281
2009-12-23,13.437517166137695,10.785968780517578
2009-12-24,13.381514549255371,10.754964828491211
2009-12-28,13.496463775634766,10.863587379455566
2009-12-29,13.584888458251953,10.881654739379883
2009-12-30,13.634997367858887,10.783403396606445
2009-12-31,13.632047653198242,10.757532119750977
2010-01-04,13.764686584472656,11.075697898864746
2010-01-05,13.870793342590332,11.073081016540527
2010-01-06,14.07417106628418,10.95408821105957
2010-01-07,14.239228248596191,10.920464515686035
2010-01-08,14.796300888061523,10.791155815124512
2010-01-11,14.917147636413574,10.81184196472168
2010-01-12,14.778615951538086,10.669594764709473
2010-01-13,14.813982009887695,10.770466804504395
2010-01-14,15.052732467651367,10.873905181884766
2010-01-15,14.81693172454834,10.674783706665039
2010-01-18,14.875882148742676,10.460052490234375
2010-01-19,14.981990814208984,10.563538551330566
2010-01-20,14.763876914978027,10.286746978759766
2010-01-21,14.781560897827148,10.191061019897461
2010-01-22,14.6194486618042,10.222119331359863
2010-01-25,14.501554489135742,10.097942352294922
2010-01-26,14.46618366241455,10.10831069946289
2010-01-27,14.472078323364258,9.978948593139648
